idx,street_no,street_name,postal_code,city,province,address
5630,25,lakeshore road w,L6K1C6,oakville,ontario,"25, lakeshore road w, oakville, ontario"
5631,25,brunswick avenue,M5S2L9,toronto,ontario,"25, brunswick avenue, toronto, ontario"
5633,130,new densmore road,K9A5W2,cobourg,ontario,"130, new densmore road, cobourg, ontario"
5634,40,toronto street,L3Z1N6,bradford west gwillimbury,ontario,"40, toronto street, bradford west gwillimbury, ontario"
5635,300,muskoka road n,P1P1N8,gravenhurst,ontario,"300, muskoka road n, gravenhurst, ontario"
5636,230,victoria street,N6A2C2,london,ontario,"230, victoria street, london, ontario"
5638,1133,prince edward county road 5 prince edward,K0K2T0,,ontario,"1133, prince edward county road 5 prince edward, ontario"
5639,248,park street w,K0E1T0,prescott,ontario,"248, park street w, prescott, ontario"
5642,21205,pier road,N0P2P0,chatham-kent,ontario,"21205, pier road, chatham-kent, ontario"
5643,921,millwood road,M4G1X2,toronto,ontario,"921, millwood road, toronto, ontario"
5644,349,ontario street,M5A2V8,toronto,ontario,"349, ontario street, toronto, ontario"
5648,22,adelaide street w,M5H4E3,toronto,ontario,"22, adelaide street w, toronto, ontario"
5649,2395,bayview avenue,M2L1A2,toronto,ontario,"2395, bayview avenue, toronto, ontario"
5663,98,pine street,P1L1N5,bracebridge,ontario,"98, pine street, bracebridge, ontario"
5665,626,prado private,K2E0B3,ottawa,ontario,"626, prado private, ottawa, ontario"
5666,636,prado private,K2E0B6,ottawa,ontario,"636, prado private, ottawa, ontario"
5668,160,wellesley street e,M4Y1J2,toronto,ontario,"160, wellesley street e, toronto, ontario"
5671,270,doak lane,L3Y0A5,newmarket,ontario,"270, doak lane, newmarket, ontario"
5672,175,north front street,K8P4Y8,belleville,ontario,"175, north front street, belleville, ontario"
5673,18,oak street,K0C1N0,lancaster,ontario,"18, oak street, lancaster, ontario"
5674,328,dundas street w,K7R4B5,napanee,ontario,"328, dundas street w, napanee, ontario"
5675,1,roxborough road,L3Y2P8,newmarket,ontario,"1, roxborough road, newmarket, ontario"
5676,582,ontario street,L2N0A2,st catharines,ontario,"582, ontario street, st catharines, ontario"
5678,262,st clair avenue w,M4V1R8,toronto,ontario,"262, st clair avenue w, toronto, ontario"
5679,84,davisville avenue,M4S1G1,toronto,ontario,"84, davisville avenue, toronto, ontario"
5682,1050,paramount drive,L8J1P8,hamilton,ontario,"1050, paramount drive, hamilton, ontario"
5683,1156,wellington street,K1Y2Z3,ottawa,ontario,"1156, wellington street, ottawa, ontario"
5689,245,drouillard road,N8Y2P4,windsor,ontario,"245, drouillard road, windsor, ontario"
5690,14,ramblewood drive,L9Y0C4,wasaga beach,ontario,"14, ramblewood drive, wasaga beach, ontario"
5692,1499,queen street w,M6R1A3,toronto,ontario,"1499, queen street w, toronto, ontario"
5693,4,teddington park avenue,M4N2C3,toronto,ontario,"4, teddington park avenue, toronto, ontario"
5702,32,bayberry drive,N1G0A2,guelph,ontario,"32, bayberry drive, guelph, ontario"
5711,1620,upper wentworth street,L9B2W3,hamilton,ontario,"1620, upper wentworth street, hamilton, ontario"
5714,38,godfrey drive,P0M1N0,sudbury,ontario,"38, godfrey drive, sudbury, ontario"
5715,99,walford road,P3E6K3,sudbury,ontario,"99, walford road, sudbury, ontario"
5716,20,pine street,P7A5X1,thunder bay,ontario,"20, pine street, thunder bay, ontario"
5717,750,tamarack street,P4N0A4,timmins,ontario,"750, tamarack street, timmins, ontario"
5718,2431,bank street,K1V8R9,ottawa,ontario,"2431, bank street, ottawa, ontario"
5721,25,westhill drive,N2T0B6,waterloo,ontario,"25, westhill drive, waterloo, ontario"
5722,2370,carling avenue,K2B8G9,ottawa,ontario,"2370, carling avenue, ottawa, ontario"
5723,1860,lawrence avenue e,M1R5B1,toronto,ontario,"1860, lawrence avenue e, toronto, ontario"
5725,2951,walkers line,L7M4Y1,burlington,ontario,"2951, walkers line, burlington, ontario"
5726,1893,appleby line,L7L0G5,burlington,ontario,"1893, appleby line, burlington, ontario"
5728,24,park crescent,K7N0C3,amherstview,ontario,"24, park crescent, amherstview, ontario"
5730,360,bayly street w,L1S1P1,ajax,ontario,"360, bayly street w, ajax, ontario"
5731,40,sugarbush road,P0R1L0,thessalon,ontario,"40, sugarbush road, thessalon, ontario"
5736,1,thorncliffe place,K2H9N9,ottawa,ontario,"1, thorncliffe place, ottawa, ontario"
5739,25,elm street,M5G2G5,toronto,ontario,"25, elm street, toronto, ontario"
5740,236,victoria street n,N2H5C8,kitchener,ontario,"236, victoria street n, kitchener, ontario"
5741,544,winnipeg avenue,P7B3S7,thunder bay,ontario,"544, winnipeg avenue, thunder bay, ontario"
5742,999,balmoral street,P7B6E7,thunder bay,ontario,"999, balmoral street, thunder bay, ontario"
5744,415,kingsway,P7E2A6,thunder bay,ontario,"415, kingsway, thunder bay, ontario"
5745,22,mill street w,N0P2L0,chatham-kent,ontario,"22, mill street w, chatham-kent, ontario"
5746,16,fort street,N0P2L0,chatham-kent,ontario,"16, fort street, chatham-kent, ontario"
5749,183,rolph street n,N4G3Y9,tillsonburg,ontario,"183, rolph street n, tillsonburg, ontario"
5750,167,st lawrence street e,K0K2K0,madoc,ontario,"167, st lawrence street e, madoc, ontario"
5751,247,whitewood avenue w,P0J1P0,temiskaming shores,ontario,"247, whitewood avenue w, temiskaming shores, ontario"
5752,367,sutherland way,P0J1K0,temiskaming shores,ontario,"367, sutherland way, temiskaming shores, ontario"
5753,145,government road e,P2N3P4,kirkland lake,ontario,"145, government road e, kirkland lake, ontario"
5756,330,second avenue,P4N8A4,timmins,ontario,"330, second avenue, timmins, ontario"
5757,60,wilson avenue,P4N2S7,timmins,ontario,"60, wilson avenue, timmins, ontario"
5758,123,third avenue,P4N1C6,timmins,ontario,"123, third avenue, timmins, ontario"
5759,231,huot street,P0N1H0,timmins,ontario,"231, huot street, timmins, ontario"
5760,179,kirby avenue,P4N1K1,timmins,ontario,"179, kirby avenue, timmins, ontario"
5761,272,third avenue,P4N1E3,timmins,ontario,"272, third avenue, timmins, ontario"
5762,24,king street,N0G2T0,cargill,ontario,"24, king street, cargill, ontario"
5764,59,lawson road,M1C2J1,toronto,ontario,"59, lawson road, toronto, ontario"
5765,425,bloor street e,M4W3R4,toronto,ontario,"425, bloor street e, toronto, ontario"
5768,2,college street,M5G1K3,toronto,ontario,"2, college street, toronto, ontario"
5769,800,greenwood avenue,M4J4B7,toronto,ontario,"800, greenwood avenue, toronto, ontario"
5770,132,railside road,M3A1A3,toronto,ontario,"132, railside road, toronto, ontario"
5771,200,gerrard street e,M5A2E6,toronto,ontario,"200, gerrard street e, toronto, ontario"
5772,277,victoria street,M5B1W2,toronto,ontario,"277, victoria street, toronto, ontario"
5779,801,brock street s,L1N4L4,whitby,ontario,"801, brock street s, whitby, ontario"
5780,7650,snake island road,K0A2P0,ottawa,ontario,"7650, snake island road, ottawa, ontario"
5781,1255,bloor street e,L1H0B3,oshawa,ontario,"1255, bloor street e, oshawa, ontario"
5782,299,randall street,L6J6B4,oakville,ontario,"299, randall street, oakville, ontario"
5783,1045,mcnicoll avenue,M1W3W6,toronto,ontario,"1045, mcnicoll avenue, toronto, ontario"
5784,162,madison avenue,M5R2S6,toronto,ontario,"162, madison avenue, toronto, ontario"
5785,1382,weber street e,N2A1C4,kitchener,ontario,"1382, weber street e, kitchener, ontario"
5786,147,delhi street,N1E4J3,guelph,ontario,"147, delhi street, guelph, ontario"
5787,119,isabella street,K0L1L0,campbellford,ontario,"119, isabella street, campbellford, ontario"
5788,195,bay street,K8V1H9,quinte west,ontario,"195, bay street, quinte west, ontario"
5791,25,main street e,N0J1P0,norwich,ontario,"25, main street e, norwich, ontario"
5808,10,trinity square,M5G1B1,toronto,ontario,"10, trinity square, toronto, ontario"
5812,2711,kingsway drive,N2C2T2,kitchener,ontario,"2711, kingsway drive, kitchener, ontario"
5814,25,waterman avenue,M4B1Y6,toronto,ontario,"25, waterman avenue, toronto, ontario"
5815,201,forest street e,N1A3G5,dunnville,ontario,"201, forest street e, dunnville, ontario"
5816,70,kawehnoke apartments road,K6H5R7,akwesasne,ontario,"70, kawehnoke apartments road, akwesasne, ontario"
5818,127,peter street n,L3V4Z4,orillia,ontario,"127, peter street n, orillia, ontario"
5819,312,queenston street,L2P2X4,st catharines,ontario,"312, queenston street, st catharines, ontario"
5822,612,mornington avenue,N5Y3G1,london,ontario,"612, mornington avenue, london, ontario"
5823,109,crawford street,N7T2Y7,sarnia,ontario,"109, crawford street, sarnia, ontario"
5825,1310,murphy road,N7S2Y6,sarnia,ontario,"1310, murphy road, sarnia, ontario"
5826,1360,maryhill road,N0B2B0,maryhill,ontario,"1360, maryhill road, maryhill, ontario"
5827,350,conestoga boulevard,N1R7L7,cambridge,ontario,"350, conestoga boulevard, cambridge, ontario"
5828,1060,eglinton avenue e,L4W1K3,mississauga,ontario,"1060, eglinton avenue e, mississauga, ontario"
5829,,bathurst street,M5T2S8,toronto,ontario,"bathurst street, toronto, ontario"
5830,60,richview road,M9A5E4,toronto,ontario,"60, richview road, toronto, ontario"
5831,30,notre dame avenue,P3C5K2,sudbury,ontario,"30, notre dame avenue, sudbury, ontario"
5834,4300,highway 7,L3R1L8,markham,ontario,"4300, highway 7, markham, ontario"
5835,12,flemington road,M6A2N4,toronto,ontario,"12, flemington road, toronto, ontario"
5836,20,cleary avenue,K2A3Z9,ottawa,ontario,"20, cleary avenue, ottawa, ontario"
5837,36,queen street e,L6V1A2,brampton,ontario,"36, queen street e, brampton, ontario"
5838,4024,twenty-third street,L0R2C0,lincoln,ontario,"4024, twenty-third street, lincoln, ontario"
5843,892,dundas street w,M6J1W1,toronto,ontario,"892, dundas street w, toronto, ontario"
5858,100,marie curie pvt,K1N6N5,ottawa,ontario,"100, marie curie pvt, ottawa, ontario"
5859,500,university avenue,M5G1V7,toronto,ontario,"500, university avenue, toronto, ontario"
5860,200,university avenue w,N2L3G1,waterloo,ontario,"200, university avenue w, waterloo, ontario"
5861,5,home street,K6V0A5,brockville,ontario,"5, home street, brockville, ontario"
5863,753,tower street s,N1M2R2,fergus,ontario,"753, tower street s, fergus, ontario"
5864,,north road,P0T2Y0,upsala,ontario,"north road, upsala, ontario"
5865,,north road,P0T2Y0,upsala,ontario,"north road, upsala, ontario"
5866,8,bridlington street,M1H2L5,toronto,ontario,"8, bridlington street, toronto, ontario"
5867,275,tartan drive,K2J6A9,ottawa,ontario,"275, tartan drive, ottawa, ontario"
5868,9700,bathurst street,L6A4V2,vaughan,ontario,"9700, bathurst street, vaughan, ontario"
5869,2150,islington avenue,M9P3V4,toronto,ontario,"2150, islington avenue, toronto, ontario"
5870,1320,lisieux street,K6J4Z4,cornwall,ontario,"1320, lisieux street, cornwall, ontario"
5871,4152,county road 34,K0C1L0,green valley,ontario,"4152, county road 34, green valley, ontario"
5873,88,mintha street,K0J1B0,barrys bay,ontario,"88, mintha street, barrys bay, ontario"
5875,2,valley stream drive,K2H0A5,ottawa,ontario,"2, valley stream drive, ottawa, ontario"
5877,541,finch avenue w,M2R3Y3,toronto,ontario,"541, finch avenue w, toronto, ontario"
5878,9401,jane street,L6A4H7,vaughan,ontario,"9401, jane street, vaughan, ontario"
5880,914,bathurst street,M5R3G5,toronto,ontario,"914, bathurst street, toronto, ontario"
5920,1026,baseline road,K2C0A6,ottawa,ontario,"1026, baseline road, ottawa, ontario"
5885,101,james street,K1R5M2,ottawa,ontario,"101, james street, ottawa, ontario"
5886,250,city centre avenue,K1R6K7,ottawa,ontario,"250, city centre avenue, ottawa, ontario"
5887,176,victoria avenue n,L8L5G1,hamilton,ontario,"176, victoria avenue n, hamilton, ontario"
5888,190,laclie street,L3V4N4,orillia,ontario,"190, laclie street, orillia, ontario"
5889,265,victoria street n,N4S6W2,woodstock,ontario,"265, victoria street n, woodstock, ontario"
5890,220,angeline street s,K9V4R2,kawartha lakes,ontario,"220, angeline street s, kawartha lakes, ontario"
5891,290,queen street s,N2G1W3,kitchener,ontario,"290, queen street s, kitchener, ontario"
5892,100,university avenue e,K9A1C8,cobourg,ontario,"100, university avenue e, cobourg, ontario"
5893,184,victoria street s,N9V2K5,amherstburg,ontario,"184, victoria street s, amherstburg, ontario"
5894,78,ross street,L4N1G3,barrie,ontario,"78, ross street, barrie, ontario"
5895,1615,dundas street e,L1N2L1,whitby,ontario,"1615, dundas street e, whitby, ontario"
5896,550,ingersoll avenue,N4S4Y2,woodstock,ontario,"550, ingersoll avenue, woodstock, ontario"
5897,40,long drive,N5A8A3,stratford,ontario,"40, long drive, stratford, ontario"
5898,80,division street,K7V5S5,quinte west,ontario,"80, division street, quinte west, ontario"
5902,1280,20 street e,N4K6H6,owen sound,ontario,"1280, 20 street e, owen sound, ontario"
5903,1151,florence street,N5W2M7,london,ontario,"1151, florence street, london, ontario"
5904,4520,rhodes drive,N8W5C2,windsor,ontario,"4520, rhodes drive, windsor, ontario"
5905,14,cedar pointe drive,L4N5R7,barrie,ontario,"14, cedar pointe drive, barrie, ontario"
5906,2315,laurent boulevard,K1G4J8,ottawa,ontario,"2315, laurent boulevard, ottawa, ontario"
5908,167,mountainview road s,L7G4K4,halton hills,ontario,"167, mountainview road s, halton hills, ontario"
5909,611,dunbar road,N3H2T4,cambridge,ontario,"611, dunbar road, cambridge, ontario"
5910,40,playfair avenue,M6B2P9,toronto,ontario,"40, playfair avenue, toronto, ontario"
5912,10443,highway 27,L0J1C0,vaughan,ontario,"10443, highway 27, vaughan, ontario"
5913,7371,martin grove road,L4L9E4,vaughan,ontario,"7371, martin grove road, vaughan, ontario"
5914,370,hellems avenue,L3B0B5,welland,ontario,"370, hellems avenue, welland, ontario"
5915,889,elmsmere road,K1J9L5,ottawa,ontario,"889, elmsmere road, ottawa, ontario"
5916,175,forum drive,L4Z4E5,mississauga,ontario,"175, forum drive, mississauga, ontario"
5917,530,upper paradise road,L9C7W2,hamilton,ontario,"530, upper paradise road, hamilton, ontario"
5918,602,brimley road,M1J1B5,toronto,ontario,"602, brimley road, toronto, ontario"
5919,40,friuli court,L4L9T3,vaughan,ontario,"40, friuli court, vaughan, ontario"
5921,241,eighth street,P0L1C0,cochrane,ontario,"241, eighth street, cochrane, ontario"
5922,17,genier street,K0A3C0,st-albert,ontario,"17, genier street, st-albert, ontario"
5923,839,rue cartier,K0B1C0,curran,ontario,"839, rue cartier, curran, ontario"
5924,171,east liberty street,M5S2P7,toronto,ontario,"171, east liberty street, toronto, ontario"
5925,57,john street w,L0R2H0,hamilton,ontario,"57, john street w, hamilton, ontario"
5927,170,front street s,N7T2M5,sarnia,ontario,"170, front street s, sarnia, ontario"
5928,850,grand avenue w,N7L5H5,chatham-kent,ontario,"850, grand avenue w, chatham-kent, ontario"
5929,480,metcalfe street,K1S3N6,ottawa,ontario,"480, metcalfe street, ottawa, ontario"
5930,45,princess avenue,N5R3V6,saint thomas,ontario,"45, princess avenue, saint thomas, ontario"
5931,229,wellington street,N7T1G9,sarnia,ontario,"229, wellington street, sarnia, ontario"
5933,211,bronson avenue,K1R6H5,ottawa,ontario,"211, bronson avenue, ottawa, ontario"
5934,380,sherin drive,L6L4J3,oakville,ontario,"380, sherin drive, oakville, ontario"
5935,6299,rutherford road,L4L1A7,vaughan,ontario,"6299, rutherford road, vaughan, ontario"
5936,5575,bonnie street,L5M0N8,mississauga,ontario,"5575, bonnie street, mississauga, ontario"
5937,1880,glengrove road,L1V1X2,pickering,ontario,"1880, glengrove road, pickering, ontario"
5938,344,bloor street w,M5S3A7,toronto,ontario,"344, bloor street w, toronto, ontario"
5939,7,oxford street,P6B1R7,sault ste marie,ontario,"7, oxford street, sault ste marie, ontario"
5940,2140,regent street s,P3E5S8,sudbury,ontario,"2140, regent street s, sudbury, ontario"
5941,392,main street n,N0G2L2,mount forest,ontario,"392, main street n, mount forest, ontario"
5943,214,red river road,P7B1A6,thunder bay,ontario,"214, red river road, thunder bay, ontario"
5944,414,victoria avenue n,L8L5G8,hamilton,ontario,"414, victoria avenue n, hamilton, ontario"
5945,212,fourth avenue s,P9N1Y9,kenora,ontario,"212, fourth avenue s, kenora, ontario"
5946,299,montreal road,K1L6B8,ottawa,ontario,"299, montreal road, ottawa, ontario"
5948,,rr 1,P8N2Y4,dryden,ontario,"rr 1, dryden, ontario"
5949,313,railway street,P4N2P4,timmins,ontario,"313, railway street, timmins, ontario"
5950,259,taighwenini trail road,P0M1H0,capreol,ontario,"259, taighwenini trail road, capreol, ontario"
5951,,muskoka district road 38,P0C1A0,bala,ontario,"muskoka district road 38, bala, ontario"
5952,1907,lakeshore road w,L5J1J7,mississauga,ontario,"1907, lakeshore road w, mississauga, ontario"
5953,70,duke street,N8A5E4,chatham-kent,ontario,"70, duke street, chatham-kent, ontario"
5954,,r r 3,N8A4K9,wallaceburg,ontario,"r r 3, wallaceburg, ontario"
5955,74,firvalley court,M1L1N9,toronto,ontario,"74, firvalley court, toronto, ontario"
5957,135,32 street n,L9Z2C4,wasaga beach,ontario,"135, 32 street n, wasaga beach, ontario"
5958,9,stafford street,K0J1B0,barrys bay,ontario,"9, stafford street, barrys bay, ontario"
5959,335,dundas street e,L0R2H0,hamilton,ontario,"335, dundas street e, hamilton, ontario"
5960,132,edgehill drive,L4N1M1,barrie,ontario,"132, edgehill drive, barrie, ontario"
5961,471,cataraqui woods drive,K7P0E6,kingston,ontario,"471, cataraqui woods drive, kingston, ontario"
5962,13,water street n,N1R3B2,cambridge,ontario,"13, water street n, cambridge, ontario"
5963,141,weber street s,N2J2A9,waterloo,ontario,"141, weber street s, waterloo, ontario"
5967,105,mcneely avenue,K7C0B6,carleton place,ontario,"105, mcneely avenue, carleton place, ontario"
5968,239,zoo park road,L9Z0A1,wasaga beach,ontario,"239, zoo park road, wasaga beach, ontario"
5970,10,grand avenue,N6C1K9,london,ontario,"10, grand avenue, london, ontario"
5971,17,government road,P0S1K0,wawa,ontario,"17, government road, wawa, ontario"
5972,880,clarkson road,L5J4N4,mississauga,ontario,"880, clarkson road, mississauga, ontario"
5978,15,charlton avenue w,L8P2B8,hamilton,ontario,"15, charlton avenue w, hamilton, ontario"
5979,50,queenston street,L2R2Y9,st catharines,ontario,"50, queenston street, st catharines, ontario"
5981,34,Revillion ,P0L1W0,moose factory,ontario,"34, Revillion , moose factory, ontario"
5982,972,riverside e,P0L1A0,moose factory,ontario,"972, riverside e, moose factory, ontario"
5985,5,percys way,P0L1Y0,moosonee,ontario,"5, percys way, moosonee, ontario"
5991,30,main street,P0L2H0,peawanuck,ontario,"30, main street, peawanuck, ontario"
5992,40,wood street e,L8L3Y3,hamilton,ontario,"40, wood street e, hamilton, ontario"
5993,555,prince charles drive n,L3C6B5,welland,ontario,"555, prince charles drive n, welland, ontario"
5994,160,wellesley street e,M4Y1J2,toronto,ontario,"160, wellesley street e, toronto, ontario"
5997,990,edward street n,K0E1T0,prescott,ontario,"990, edward street n, prescott, ontario"
5999,474,wellington road 18,N1M0A1,fergus,ontario,"474, wellington road 18, fergus, ontario"
6000,160,chancellors way,N1G0E1,guelph,ontario,"160, chancellors way, guelph, ontario"
6001,44,dufferin street,L9M1H4,penetanguishene,ontario,"44, dufferin street, penetanguishene, ontario"
6002,237,second street,L4R4P4,midland,ontario,"237, second street, midland, ontario"
6003,41,south street w,L9H4C4,hamilton,ontario,"41, south street w, hamilton, ontario"
6009,119,langstaff drive,K0A1L0,ottawa,ontario,"119, langstaff drive, ottawa, ontario"
6010,192,deacon street,K8A2J5,pembroke,ontario,"192, deacon street, pembroke, ontario"
6011,1885,glenanna road,L1V6R6,pickering,ontario,"1885, glenanna road, pickering, ontario"
6012,153,main street,N0L2P0,west elgin,ontario,"153, main street, west elgin, ontario"
6018,68,michaud street,P2B1B8,west nipissing,ontario,"68, michaud street, west nipissing, ontario"
6019,172,ethel street,P2B1V9,west nipissing,ontario,"172, ethel street, west nipissing, ontario"
6028,313,pharmacy avenue,M1L3E7,toronto,ontario,"313, pharmacy avenue, toronto, ontario"
6029,293,perry street,L9L1S6,port perry,ontario,"293, perry street, port perry, ontario"
6030,1709,bloor street w,M6P4E5,toronto,ontario,"1709, bloor street w, toronto, ontario"
6031,80,michael cowpland drive,K2M1P6,ottawa,ontario,"80, michael cowpland drive, ottawa, ontario"
6032,2,macneil court,K2L4H7,ottawa,ontario,"2, macneil court, ottawa, ontario"
6035,723,rymal road w,L9B2W1,hamilton,ontario,"723, rymal road w, hamilton, ontario"
6036,1010,westney road n,L1T4K6,ajax,ontario,"1010, westney road n, ajax, ontario"
6037,303,queens drive,M6L3C1,toronto,ontario,"303, queens drive, toronto, ontario"
6039,1476,speers road,L6L2X6,oakville,ontario,"1476, speers road, oakville, ontario"
6041,1703,victoria avenue e,P7C1C8,thunder bay,ontario,"1703, victoria avenue e, thunder bay, ontario"
6043,1460,highway 2,L1E3C4,courtice,ontario,"1460, highway 2, courtice, ontario"
6044,,pawitik street,P0X1L0,pawitik,ontario,"pawitik street, pawitik, ontario"
6045,,highway 6,P0P1A0,birch island,ontario,"highway 6, birch island, ontario"
6046,2281,wikwemikong way,P0P2J0,wikwemikong,ontario,"2281, wikwemikong way, wikwemikong, ontario"
6047,19,complex drive,P0P2J0,wikwemikong,ontario,"19, complex drive, wikwemikong, ontario"
6048,100,ann street,N4X1A1,saint marys,ontario,"100, ann street, saint marys, ontario"
6049,20,cartier road,P0T2W0,terrace bay,ontario,"20, cartier road, terrace bay, ontario"
6055,101,humber college boulevard,M9V1R8,etobicoke,ontario,"101, humber college boulevard, etobicoke, ontario"
6056,20,lynch street,L6W2Z8,brampton,ontario,"20, lynch street, brampton, ontario"
6061,140,william street n,K9V5R4,kawartha lakes,ontario,"140, william street n, kawartha lakes, ontario"
6062,4324,villa drive,K0C2H0,williamsburg,ontario,"4324, villa drive, williamsburg, ontario"
6063,3584,bridgewater street,L2G6H1,niagara falls,ontario,"3584, bridgewater street, niagara falls, ontario"
6068,1486,richmond street,N6G2M3,london,ontario,"1486, richmond street, london, ontario"
6069,749,felix avenue,N9C4E9,windsor,ontario,"749, felix avenue, windsor, ontario"
6070,2475,mcdougall street,N8X3N9,windsor,ontario,"2475, mcdougall street, windsor, ontario"
6071,990,hunt club road,K1V8S8,ottawa,ontario,"990, hunt club road, ottawa, ontario"
6074,3640,wells street,N9C1T9,windsor,ontario,"3640, wells street, windsor, ontario"
6080,1005,ouellette avenue,N9A4J8,windsor,ontario,"1005, ouellette avenue, windsor, ontario"
6082,247,main street n,L6X1N3,brampton,ontario,"247, main street n, brampton, ontario"
6084,23,oakland avenue,P6A2T2,sault ste marie,ontario,"23, oakland avenue, sault ste marie, ontario"
6087,2,carlton street,M5B1J3,toronto,ontario,"2, carlton street, toronto, ontario"
6088,376,huron road,N7A4C6,goderich,ontario,"376, huron road, goderich, ontario"
6089,135,queens plate drive,M9W6V1,toronto,ontario,"135, queens plate drive, toronto, ontario"
6090,9600,islington avenue,L4H2T1,vaughan,ontario,"9600, islington avenue, vaughan, ontario"
6092,1070,queen street e,M4M3M4,toronto,ontario,"1070, queen street e, toronto, ontario"
6094,10250,kennedy road,L6Z4N7,brampton,ontario,"10250, kennedy road, brampton, ontario"
6095,325,thames street s,N5C2T8,ingersoll,ontario,"325, thames street s, ingersoll, ontario"
6096,52,venison street w,N4G1V1,tillsonburg,ontario,"52, venison street w, tillsonburg, ontario"
6097,300,juliana drive,N4V0A1,woodstock,ontario,"300, juliana drive, woodstock, ontario"
6100,110,lillian crescent,L4N5H7,barrie,ontario,"110, lillian crescent, barrie, ontario"
6101,400,dundas street,N4S1B9,woodstock,ontario,"400, dundas street, woodstock, ontario"
6104,10,parkside drive,N0B2N0,saint jacobs,ontario,"10, parkside drive, saint jacobs, ontario"
6105,250,college street,M5T1R8,toronto,ontario,"250, college street, toronto, ontario"
6106,275,jubilee road,N0L1Y0,muncey,ontario,"275, jubilee road, muncey, ontario"
6108,291,reynolds street,L6J3L5,oakville,ontario,"291, reynolds street, oakville, ontario"
6109,2780,bur oak avenue,L6B1C9,markham,ontario,"2780, bur oak avenue, markham, ontario"
6110,5510,mavis road,L5V2X5,mississauga,ontario,"5510, mavis road, mississauga, ontario"
6111,60,scottfield drive,M1S5T7,toronto,ontario,"60, scottfield drive, toronto, ontario"
6112,2311,mcnicoll avenue,M1V5L3,toronto,ontario,"2311, mcnicoll avenue, toronto, ontario"
6119,151,city centre drive,L5B1M7,mississauga,ontario,"151, city centre drive, mississauga, ontario"
6124,17250,yonge street,L3Y6Z1,newmarket,ontario,"17250, yonge street, newmarket, ontario"
6125,50,mcintosh drive,L3R9T3,markham,ontario,"50, mcintosh drive, markham, ontario"
6126,1901,weston road,M9N3P5,toronto,ontario,"1901, weston road, toronto, ontario"
6127,1585,yonge street,M4T1Z9,toronto,ontario,"1585, yonge street, toronto, ontario"
6128,211,york road,L9H1M9,hamilton (Dundas),ontario,"211, york road, hamilton (Dundas), ontario"
6129,210,front street,K8N2Z2,belleville,ontario,"210, front street, belleville, ontario"
6130,150,elizabeth street,M5G0A9,toronto,ontario,"150, elizabeth street, toronto, ontario"
6132,143,madison avenue s,N2G3M4,kitchener,ontario,"143, madison avenue s, kitchener, ontario"
6133,75,bruyère street,K1N5C8,ottawa,ontario,"75, bruyère street, ottawa, ontario"
6134,148,poplar street,C0B1B0,alberton,prince edward island,"148, poplar street, alberton, prince edward island"
6135,200,beach grove road,C1E1L3,charlottetown,prince edward island,"200, beach grove road, charlottetown, prince edward island"
6136,4276,hopedale road,C0A1N0,hunter river,prince edward island,"4276, hopedale road, hunter river, prince edward island"
6137,20,macphee avenue,C0A2B0,souris,prince edward island,"20, macphee avenue, souris, prince edward island"
6138,14,mackinnon drive,C0B1V0,oleary,prince edward island,"14, mackinnon drive, oleary, prince edward island"
6139,7,green street,C0A2B0,souris,prince edward island,"7, green street, souris, prince edward island"
6140,48,mill road,C0B2E0,wellington,prince edward island,"48, mill road, wellington, prince edward island"
6141,152,st peters road,C1A5P8,charlottetown,prince edward island,"152, st peters road, charlottetown, prince edward island"
6142,7379,cavendish road rte 6,C0A1X0,north rustico,prince edward island,"7379, cavendish road rte 6, north rustico, prince edward island"
6143,243,heather moyse drive,C1N5R1,summerside,prince edward island,"243, heather moyse drive, summerside, prince edward island"
6146,55,victoria street,C0B1M0,kensington,prince edward island,"55, victoria street, kensington, prince edward island"
6148,397,church street,C0B1B0,alberton,prince edward island,"397, church street, alberton, prince edward island"
6149,14,mackinnon drive,C0B1V0,oleary,prince edward island,"14, mackinnon drive, oleary, prince edward island"
6150,407,macintyre avenue,C0A1R0,montague,prince edward island,"407, macintyre avenue, montague, prince edward island"
6152,14,mackinnon drive,C0B1V0,oleary,prince edward island,"14, mackinnon drive, oleary, prince edward island"
6153,60,riverside drive,C1A8T5,charlottetown,prince edward island,"60, riverside drive, charlottetown, prince edward island"
6154,199,grafton street,C1A1L2,charlottetown,prince edward island,"199, grafton street, charlottetown, prince edward island"
6155,65,roy boates avenue,C1N2A9,summerside,prince edward island,"65, roy boates avenue, summerside, prince edward island"
6157,75,maypoint road,C1E1V6,charlottetown,prince edward island,"75, maypoint road, charlottetown, prince edward island"
6158,93,murchison lane,C1A0G3,charlottetown,prince edward island,"93, murchison lane, charlottetown, prince edward island"
6159,60,riverside drive,C1A8T5,charlottetown,prince edward island,"60, riverside drive, charlottetown, prince edward island"
6160,142,fraser street,C0A1R0,montague,prince edward island,"142, fraser street, montague, prince edward island"
6161,75,murchison lane,C1N7N5,charlottetown,prince edward island,"75, murchison lane, charlottetown, prince edward island"
6163,18,bideford road rte 166,C0B2C0,tyne valley,prince edward island,"18, bideford road rte 166, tyne valley, prince edward island"
6164,205,lefurgey avenue,C1N2L9,summerside,prince edward island,"205, lefurgey avenue, summerside, prince edward island"
